school_id	MR1	MR2	MR3	MR4
3	1.284415873281313	3.092312645295722	2.3838043196197445	2.3809165734918594
8	8.016746215885082	10.299552957145885	4.229084724827929	7.0551804720343725
10	0.18500977047913236	3.6559946214752155	2.1763916749389116	2.5051244138589994
15	6.013062148474511	11.08364148636254	5.890672697114014	7.352705321581001
22	4.514934390990642	11.354588534172203	6.074762486510339	5.5481378699069825
24	5.091110206662506	9.35963129776362	6.669418040052447	7.446323081186898
26	6.793206299841925	8.995300105522164	8.254113537411726	6.796939362120387
27	5.63289705088314	7.946207843424375	3.611278918066412	3.387242411092403
37	0.16983723542540452	3.0371891008190133	0.15104405723032482	0.9073333888690653
38	5.089393088259234	9.747048720597327	3.850872105610466	6.215251060522204
41	4.491181522934559	6.751046213629274	5.138124377867223	4.090739445694197
44	4.26596786794353	7.470742228780151	6.049876908437897	2.8080207068162895
47	4.418844140701866	7.7072648479658215	3.7235600569745557	5.8923147191822585
52	6.214699933921291	5.346000180832529	6.145417258020222	5.726240502629155
58	0.3108156639169973	2.587790397445809	0.15298505509729252	1.32918636531777
63	5.357150142750856	10.540893614745084	5.0293680197574995	7.445711360490492
64	4.8028414721605115	11.68949000193141	6.443427376563171	8.499285737355768
70	3.6410873019981524	10.374469265303802	3.380129625411658	4.599992430472598
71	3.006546524265736	6.423160290902399	4.725270823861442	3.859542125172664
76	5.427289561297223	9.77653732342441	6.089338423353856	4.739830187457229
79	6.0903790448924795	8.724445629860423	5.242860049979588	6.572741857574337
80	7.046560632235756	11.105225840982012	3.816589527175252	7.213356260421987
81	2.038774775920137	7.974247969754728	2.534655387935081	5.30254299031935
83	3.58044859507873	4.355982228203354	2.340473304147495	6.566072519266977
84	6.435300055877051	8.091751408140674	5.425721100562309	6.478388469894939
85	3.5140867610230924	9.879778373546172	2.2343288695834547	6.378489736707094
91	3.4972943051559477	9.435570465421275	3.5081341371236108	6.555093567737753
97	3.739002859904674	3.897316442396281	2.8895445414597782	4.0173371825065205
98	5.098213369383922	9.764571817683958	3.6342348065521395	7.7475289982457705
101	3.8575413878315046	7.506745717041318	1.3468856098402726	3.695529273688747
105	4.247942372398423	2.3411892944325308	4.847169572340646	5.801738609897766
109	0.555932882608055	5.6113259835733995	2.572906839601984	2.0815932728942226
120	3.820935143754446	7.6425559582516485	1.8384805191486921	4.975181732663834
122	4.430355753280725	7.710358100850576	5.811753270259237	7.584641929776342
132	4.686175174367107	9.066877638880834	4.757898186113932	7.235940849561607
138	2.908651609011561	7.510642460195422	2.9063269948649304	3.046517538827273
139	5.304296924449613	7.069277461086897	5.724069795093751	5.760295490547214
140	5.260045352019066	10.6131583971852	8.030885229870202	7.37376340198056
141	6.341961997816641	8.582061535568416	6.53434613597643	7.963129753281075
144	2.945774621065827	5.0842625766905	1.5989624034334007	5.553267725039177
150	6.967546715465844	11.553943240589678	7.706137785992004	9.900203810554812
165	4.60169856523491	8.34766473922801	7.294728412134948	5.811319523376128
167	4.6028395318299555	10.88622606119852	5.044237684574082	7.648853243685931
172	3.5880854875884123	8.292256996392315	5.038084384161627	6.523808312280175
180	7.2262320584646345	8.638108673679222	3.1730493121754946	3.7610387464507262
189	2.5754346564963684	12.080522208040385	5.006657168546094	6.479128824029538
191	0.3870238683748218	4.704828357908833	2.0969621532973357	0.46344831449965357
201	4.340057928243518	8.445978502659381	8.063539178785419	6.580049341651562
208	0.5712341896905639	1.5952620698185214	1.1505311641526175	1.2837064659579616
209	2.4543298763853176	9.203774332726654	1.7789131353783865	5.572343682963709
212	6.181527137158321	9.63151316046291	3.156581696058626	4.652785155555734
218	2.3313185873881253	7.079505866043658	4.664003606389626	3.783523726094427
225	2.4996952702314896	9.774375128224058	7.797005417284291	5.143125282793244
234	3.9422822607176116	1.340110893611537	4.922722930651344	3.136354713792908
236	3.718267725780491	10.193308860870815	4.212090446129705	3.8075274297058352
237	5.138597866527351	8.623374279066924	7.024515611657432	5.377248470906697
247	5.853511635772337	4.917769519576334	7.942928173899492	4.7132812527874215
251	6.50543516099489	9.858033167379322	7.381342294279505	6.31256434401372
253	2.947542923516509	7.571336273851863	3.037147059082093	5.495599780466833
262	5.8031209133821715	8.89528264624146	7.276403444510844	5.715539556391608
266	7.431817678996767	8.453380937004564	4.314622237170569	4.618143518120596
268	4.138782855202256	10.341944093565479	5.62992801644768	5.056197815816923
270	2.9973301860834267	10.503643291905995	5.9365093489986505	4.93822670871588
279	2.0025700012979257	7.324382314177971	2.385086940341289	5.8082511322437504
284	6.719865815799058	4.3834664878323055	3.1086219536798594	5.072865691839949
291	2.267841115918563	10.89424702626329	5.259209379073355	6.573111783491889
292	2.9340455262002365	8.163482496454803	4.916528088612423	7.499679584012015
293	7.637732084887759	7.222766658020435	4.383116660154267	5.230170071045327
302	4.4029443489849225	9.492609366629393	4.280406627063261	6.993047187926541
303	4.095636286095233	11.037284026017108	7.650927026112733	5.546466949102062
306	2.43576693951881	8.15090896009649	2.8037451518372203	4.91573141150761
308	2.0739443055541193	9.274491768589527	4.543024442530341	6.7697896243743445
312	3.221266431534068	10.375247472352283	6.940773621356029	6.388724468691441
318	3.7839216520807275	6.498121435240315	4.619013985895199	2.9317762075863216
319	3.5183295369218657	4.568798456116091	2.582718966232558	3.0415105105473152
323	4.907551631904142	6.82254916521742	8.003099223672347	6.554539594093924
325	7.916249433940389	8.212322434057784	6.377261471786556	5.883570031541006
330	5.3757453175333385	6.896106596411502	7.277046822802243	5.432891496100623
332	6.892147035406742	9.632812293554283	6.744478614006522	5.975662071696712
333	5.822166900576864	8.458533874385443	2.011169014512745	4.08052234434848
340	4.5512811855221145	8.204736938338224	5.8992303397505825	4.476756388287545
345	0.7505990814353355	6.171031805878447	3.043552010263574	4.072951530962882
346	5.562506353831219	8.999370885220237	4.738539181852349	3.7100391977400995
348	4.6568465344179115	10.041170878714988	6.751009819120686	5.7343318191333825
353	6.343425343523604	10.046137660699456	5.930501407267153	6.308608139731612
359	2.407941127207908	5.723608300202029	5.504048439669703	4.863245855553723
360	5.197267866148677	9.599663535366588	7.823032843600886	5.459567333131632
364	0.724125229052861	4.007101918409856	2.3292955494015017	3.3910794826530686
368	7.1759557804190495	9.426470773327104	4.556928147322629	4.615217501363001
369	5.554312482229141	11.467092525162387	8.483876386092906	8.475793833770368
371	4.851075533202661	8.414893093053124	3.943216354207107	7.364962355421635
372	4.135878244843376	9.035083883522244	5.977822104182859	5.526795787084848
380	5.047990188066018	9.739413504612575	8.120450375048222	6.2689950874383085
382	5.868658660768422	9.0487285129662	6.801647971078046	6.983414776918051
383	3.4404196174057486	9.1875145767239	7.336852998396388	6.95321856437226
384	2.529472672252715	3.309537996109159	7.371042281947105	3.558596807878568
388	5.2486356385128	7.692642767100522	4.679758656815062	7.909417381856645
390	3.389606308178595	4.17770239225426	5.902393678060791	4.485871549298486
394	4.606596624424335	6.1794614184604315	4.899460663505408	4.809720779610949
400	1.0126325580526496	3.766638589530024	1.5320530931397596	2.1818615347388697
406	4.9890072356343325	4.049051219975139	3.5112109033287413	3.348995566746824
410	1.8521694201649315	3.9522092071546817	0.8283639524701825	2.805530290942521
411	3.0022550195958395	8.007662348134428	3.050001515211425	4.4622754709312735
426	0.867849187988531	0.9144151421726208	0.7355037540699405	2.344160564025417
429	4.957143142951436	9.250115264601654	6.975414144159318	4.511104624545155
431	4.4850206167312034	8.825989343829441	5.518520498223708	5.0342553822493725
445	3.298303228553337	5.742363463492954	3.2451110559538874	6.094241919162433
448	1.953394026992742	6.947616859741708	5.849593688600079	3.599806789125013
452	5.270464514704792	5.374922500485562	6.8733774136553185	4.212555674174869
455	5.781509830993192	10.026437297832196	7.972656765799758	7.618106993288345
457	4.43291183969203	11.353935468358038	7.9178013636229565	5.43334763872166
458	4.603847829316947	10.009977034951278	6.73651319710365	6.281150788630751
462	6.447669875371865	7.544559932931416	7.824489619427655	6.818006558042402
466	7.229317520774194	9.572964556421915	8.438601106972136	8.562978276942857
472	4.265596368297303	10.056641293505184	5.197785257762195	4.192816560379073
473	1.3767046398436773	8.346730736838179	4.416386029893044	1.9136948259442996
476	4.68177152501006	12.097803715355004	5.643177791270629	7.348304775365221
479	1.774754752488511	4.390384765019028	0.5957025405506363	1.7025826492926994
480	2.135208799912282	5.330141749882893	4.0880126511232975	4.641581758155931
483	4.720674921131889	11.136468358191198	3.5844283171368083	5.829219362924919
493	6.98625140373192	10.534099743074403	6.668127753966007	5.810551152248428
495	4.347704110948512	7.4318497970097805	3.325632114150005	4.564113875628254
497	2.534110458936509	10.486650045061	2.849199436706401	6.061929849104051
498	5.337649431571663	7.018626727236201	6.667137106452143	7.315293364208544
499	6.777548523343941	10.366680202333205	9.202613981454691	9.0125906551055
501	6.70152021973306	3.281852699217313	4.991194707562396	5.037008846431956
502	7.050650660423894	11.108828990347302	8.901207093796323	8.417154182332638
504	1.6427679205695	9.739783074527669	2.473478150741428	4.648232916312247
506	7.221621487570238	8.566517063459068	3.5324773085924384	8.85740965981489
511	2.8199419994989743	3.9273768190451492	4.083221068134678	4.8074101068094794
512	5.118048581554829	2.9340426831444817	2.624091325303548	2.497529756609524
517	0.22993940294218362	3.819910819034107	5.008799457663162	2.8058554892221643
518	4.938941601305513	2.3913373961737885	5.336576519612667	4.550451535756878
519	-0.16926017199422116	3.0084433430882305	0.37947946590686915	0.9230519568532608
520	0.9711738836978179	0.5729815121468593	0.1599089988121537	0.5982875617474975
522	1.7841645665697006	2.013908062654725	4.771775334391305	1.4728245390432355
526	2.8754081614497218	3.180754141483727	5.128893925079736	3.5469720250519083
530	4.332505245422093	3.993029300392514	2.4579823368667615	4.403543211916416
535	3.497898055758483	4.433291787958683	2.662901656008899	3.8607743674722492
537	5.3888487074539535	6.4394884405196775	6.739064750983754	9.036958941545606
539	5.9053380972179825	8.828994841850037	7.071572430638106	5.839944585140229
540	6.58256984952985	6.245668049176454	6.729852856904297	4.940107467257824
541	6.187286368868449	10.257870977875633	6.8357583842946745	5.4670913336833635
545	8.516536577091292	8.11629057270642	4.970890345343014	6.457119172038814
549	6.591307394361226	7.85620060826298	2.769315293358187	7.844005846372424
555	3.8415442347475386	9.866011311257715	7.488858703105659	7.766485655708963
567	6.383739656395669	8.905647465747037	5.154629007236798	4.048880917968506
568	4.9258905719901005	3.83023307796922	2.941152374558084	3.702525327172691
569	6.897473674621155	10.259067796501784	6.21411616953814	6.7660367528812575
572	4.0473687796277495	7.8236015621835415	4.134241164022465	6.698287441825358
577	4.530003236104967	7.474396085985576	4.871549048607636	4.985019295091337
587	3.8877818675232345	4.663861297205963	3.108101872313334	4.672814651933543
588	4.255307296708807	3.652320554790355	3.38445414558185	5.438635741842746
600	4.4214801067714244	8.654351917826247	4.057468652469207	9.062832197949053
604	3.808863045708252	4.7546040259248805	7.15214222489096	4.720837790540729
605	1.5770417103830863	4.407096991550952	6.516544121466387	4.150916250124198
607	6.191010687942536	8.29942766573166	3.091805954318926	4.571258681411419
608	2.202921168426313	5.018705583672926	2.6694426538219225	2.88435352753055
615	2.732826764748962	8.004705462745434	4.406959071881164	4.36545492838062
619	4.29302602194059	9.4457191416895	4.920606870261114	4.77116944798413
620	2.1555156220323495	7.567061591467489	1.779415398874782	3.4075798541644633
622	4.140838663875482	7.784610606319105	3.830318982427319	6.977369505357527
624	-1.7856922901156316	7.327191608796673	2.7422994568843895	2.9763403149338843
627	5.231224157795839	10.007771977867204	3.0526847599554316	6.239113181979544
628	2.214955488467664	10.752225886555612	2.9369565260272603	6.264991870136337
635	5.639179635246755	6.198575704029322	6.716220233995031	6.551595006959604
637	4.003823448942327	7.181946887790219	3.0723173259707677	4.920867711142345
638	2.8867410677285648	6.459459940925734	1.0218244716941935	4.49264025310358
639	0.9917539220550095	3.5721366005419193	1.9759999238198294	1.839181453794284
640	5.138927497740592	4.811333676090206	5.354055624190842	7.300215032353869
643	2.7767433124721266	7.7202764201963126	2.689548306294801	1.7470291885269682
649	2.582470368067866	7.371356836069765	4.498379100751986	5.466535505347913
650	1.4903457333991061	3.9559947919807508	5.4770057128818745	3.111623180627092
651	5.609809076012113	3.23530801133406	4.387750603481424	3.999488945431045
652	0.4621221739082737	3.2357271440682913	2.1471699500274806	2.0331130797894357
653	3.841890769056265	7.24011028198594	1.3656708248576113	3.0294372163240197
654	5.317670605528729	9.555838715566026	5.587135571385427	5.74928346447073
655	5.320808740615345	9.080707309205277	4.358356024040499	5.062574144061038
656	1.3192417499891942	2.928169439376012	2.2934874783643218	5.971635493806848
657	0.6103720281142212	4.078839896169916	1.2287739033653566	3.6211990615359997
658	-0.02570497199835528	0.9004649118879863	0.33357220591202463	1.1383144678236334
659	0.9728451917504131	3.289735280641389	0.9712829854935607	3.9597669329941225
660	2.026738519471785	3.86348980043563	1.5837433380412427	1.737135354134375
662	4.92297838626735	5.5491447304501405	2.591271515109161	5.482212414177287
663	-1.0289329926140827	7.072557566681856	-0.038300614519825894	1.7585468915462514
665	3.9989770430731633	3.026942758235625	2.2493404314420182	1.4916584846717464
666	2.938214497359262	6.607290461962374	2.4612463450768978	2.4650879816570264
668	4.254659507444284	7.3876028692769715	4.205917230879653	3.2998598152806062
669	3.2769572389613564	5.913356312721914	1.3246626638404946	6.746043283531296
672	3.7271948474815995	7.648702489029998	4.344948760820787	5.251206981175728
674	-0.21036391108381253	5.919347260943193	4.031879008246617	1.6364343464557842
676	0.6287726498863601	1.3872007189299795	0.35765888734006457	1.4421071463935924
678	-0.9705944384750866	2.9207925051931634	0.995193082419605	1.6790579777857126
679	1.5300158776876818	4.973541906865063	0.5318292285325307	2.6406194212313183
680	5.858893769837178	7.982307629216322	5.24333573330105	4.1847269353168075
681	4.0016628239338985	5.359296279439941	3.301338382334798	3.1448693015781513
683	5.540612857051251	11.715616236598207	7.022973261771019	6.977948226528122
685	5.490083436879406	8.620206876947524	3.5328794347745	3.4618854185461716
688	3.030721986877979	6.963760451576627	4.761324176317408	6.768711588309823
690	0.9775811019607991	3.060669078591216	0.45944289662962495	1.8514075322052599
691	1.0265776614827617	7.551325202839799	1.6453708841840318	2.1631468311817814
693	1.6236300536718342	9.870455925528615	8.060870207960294	6.893577711682804
694	3.7377611893571117	7.781274331516456	7.520781563552224	4.900543806752769
697	0.2730569234744775	7.927116978095517	1.3047720678717853	4.688989519697679
699	3.8837894974545146	6.0435324038811356	4.215120926018805	5.050541756627147
703	3.3093400953995147	7.976853976532908	1.2306975581584374	2.4940752496659355
707	-0.4611162153669353	3.1474513638994783	1.0915471952754305	4.507256086354776
708	0.6478994321789637	8.371273100924254	4.032448102623485	3.1050158264644505
710	1.2267619724863073	5.120209334353029	0.04616038020959214	1.7095209515405623
712	4.032533701856113	7.77727965585819	4.431491558900525	4.055557987581621
714	1.2339235492256653	9.992576566006557	3.4894685324296955	4.05148145013029
715	-0.8186156144978486	8.201485750316799	3.7563138321248544	2.8093280520996156
720	4.200301207937904	5.551105984327399	2.849222685941291	5.985992448122727
724	-0.7909382161399011	5.0914064080674715	1.8327925928401478	2.2536364922857515
727	1.9064304784664092	4.536236274772208	4.065945225469675	4.218022180281937
729	1.205090716133602	4.734211235909775	1.3112144472655864	3.4581346531877215
731	1.3371478866010673	6.457081216354776	2.406634488747624	3.3382571925691464
739	3.075308631671439	7.215288406567523	0.9678626316294828	3.5080113713025973
740	2.7660460163433336	7.101769997393754	0.9890672210085732	3.2429767610762394
743	0.7559438860392355	4.9852916008155574	1.0092049988868383	1.5062396523107724
745	3.190283605697771	8.421458020984337	6.071502016892038	7.172576303348029
746	6.191975857163342	7.641645180207316	5.010633965956853	3.593579015237761
747	5.14201385123819	8.25682162549289	6.066695185676123	5.8320467114522225
748	2.704293019969381	10.250147485820092	2.9672273874497703	5.228375770725453
749	2.834192085428392	7.268951842315718	1.4836566411933347	4.182520077045653
752	1.4325016513142366	3.546006089403496	0.31588192429612305	4.64406330611345
753	1.361987915746278	4.562839443153161	4.296417053571977	3.1770130727351185
754	3.4683414307612277	6.6989261704129195	6.622581371870471	6.969428329281948
756	4.755138215450842	5.49550349795555	7.1474142624645856	5.460866812225984
757	3.978742942032958	5.5390274181860795	7.122498368326533	5.570116014093657
759	0.4218151719353499	3.9850388914202077	1.1395667053767808	1.23703994915199
760	5.3522246463966345	5.904373269792769	2.145633465904163	4.123218914156521
764	0.9878706622242517	6.630604569387251	3.551752043520242	1.8916688900568839
765	2.3360528727077936	4.457890778642433	1.475127731771864	4.857445978883664
768	1.8639789002049159	3.014572471492596	1.9909024064552598	2.931260833874633
770	5.388117916956773	7.651591814339688	3.251074799304497	2.257192349080412
771	1.6042536058299197	4.86295722507348	1.9655384204558564	0.6688685816024187
772	4.154123717464685	8.121538422572975	6.651257347434438	2.6336210952545036
776	1.089737071062751	2.352961156544159	3.9079202278786984	2.2329480086112197
777	5.5791962875592995	6.349814090554992	6.767100310189621	8.485316521744382
778	4.54837899439997	11.363199910394524	6.985972479575387	5.949643594800373
780	2.459407392547476	2.6516840536215107	4.125038858249448	2.2406957710438276
783	0.5171980993777704	9.386028280889775	5.699054050677304	3.131635980384089
784	1.4710760071166453	2.6858510140000207	3.9645682604666073	1.5404832115656841
785	2.7418747022696697	4.565746452407165	6.719906060609032	2.539197954093863
786	2.5764583866026483	9.243652486547644	1.5551493322997842	2.6285730386099573
787	6.6497489610751925	6.047079320909098	6.944649155344702	6.099144418634468
792	4.347544494442336	5.523298343403927	2.225570049328275	5.257583428530745
795	6.5904506678977395	7.8978095743072085	3.2066029165658727	4.520957293692931
796	0.47046892766621773	7.522713568524281	1.691945793589152	4.342325159701656
799	3.431749892218171	9.502912821791067	3.95277426362919	4.3323997734781114
